gse	truth	claude_pred	gpt4o_pred	claude_tp	claude_fp	claude_fn	claude_match	gpt4o_match	input_tokens	output_tokens	cache_read	error
GSE117886	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	7877	101	17820	
GSE459	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	1119	126	17820	
GSE247628	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	2033	90	17820	
GSE214005	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022479	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022482	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022479	1	1	1	False	True	8380	267	17820	
GSE113672	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	12690	151	17820	
GSE205586	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	1946	108	17820	
GSE89562	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	5075	175	17820	
GSE78082	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	5437	127	17820	
GSE40982	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	2667	94	17820	
GSE74438	http://gemma.msl.ubc.ca/ont/TGEMO_00174	http://gemma.msl.ubc.ca/ont/TGEMO_00174	http://gemma.msl.ubc.ca/ont/TGEMO_00174	1	0	0	True	True	27429	168	17820	
GSE9134	http://www.ebi.ac.uk/efo/EFO_0022397			0	0	1	False	False	3151	34	17820	
GSE74570	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6202	105	17820	
GSE70383	http://www.ebi.ac.uk/efo/EFO_0022397			0	0	1	False	False	2165	34	17820	
GSE10533	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	4049	103	17820	
GSE210561	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	7451	153	17820	
GSE77705	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	13344	118	17820	
GSE40393	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	7439	111	17820	
GSE20396	http://www.ebi.ac.uk/efo/EFO_0022397			0	0	1	False	False	1988	34	17820	
GSE245362	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	21305	147	17820	
GSE215228	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	5699	91	17820	
GSE185221	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	32300	156	17820	
GSE106607	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	18380	239	17820	
GSE261887	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	3938	99	17820	
GSE178952	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0005181	0	1	1	False	False	6658	119	17820	
GSE1571	http://www.ebi.ac.uk/efo/EFO_0000604			0	0	1	False	False	900	34	17820	
GSE41042	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0005181	1	0	0	True	False	1467	88	17820	
GSE245540	http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005184	http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0022397	1	1	1	False	True	9795	229	17820	
GSE103892	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0009917	http://www.ebi.ac.uk/efo/EFO_0009917	0	1	1	False	False	23961	126	17820	
GSE38797	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022482	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022482	0	2	2	False	False	6198	220	17820	
GSE54006	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	6778	89	17820	
GSE120485	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	5915	89	17820	
GSE19886	http://www.ebi.ac.uk/efo/EFO_0011030,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0007732	http://www.ebi.ac.uk/efo/EFO_0007732	0	1	2	False	False	1773	123	17820	
GSE47098	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	1	False	False	6750	131	17820	
GSE36089	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	8538	128	17820	
GSE79239	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	3004	89	17820	
GSE108647	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	10735	329	17820	
GSE45700	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	2744	152	17820	
GSE192798	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	1571	90	17820	
GSE142208	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	11810	194	17820	
GSE173254	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	12048	121	17820	
GSE120310	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	1094	91	17820	
GSE207854	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	6072	138	17820	
GSE148410	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	10012	91	17820	
GSE83562	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1242	107	17820	
GSE69374	http://www.ebi.ac.uk/efo/EFO_0022478	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0005184,http://www.ebi.ac.uk/efo/EFO_0022478	http://www.ebi.ac.uk/efo/EFO_0022478	1	2	0	False	True	4370	431	17820	
GSE111159	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	11648	110	17820	
GSE42052	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	4141	151	17820	
GSE31607	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1262	89	17820	
GSE44783	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	50250	201	17820	
GSE183612	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	9304	122	17820	
GSE74400	http://www.ebi.ac.uk/efo/EFO_0022467	http://www.ebi.ac.uk/efo/EFO_0000606		0	1	1	False	False	5483	154	17820	
GSE250068	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	11295	116	17820	
GSE79252	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6295	121	17820	
GSE32966	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022463	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022463	1	1	0	False	False	5370	184	17820	
GSE54729	http://www.ebi.ac.uk/efo/EFO_0000600,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000599,http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0005181	0	2	2	False	False	2423	171	17820	
GSE19793	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0011030	0	1	1	False	False	9720	175	17820	
GSE202594	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	1802	109	17820	
GSE112575	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	14079	170	17820	
GSE28540	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	9046	87	17820	
GSE142111	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	9865	90	17820	
GSE216727	http://www.ebi.ac.uk/efo/EFO_0000606			0	0	1	False	False	1505	34	17820	
GSE193717	http://www.ebi.ac.uk/efo/EFO_0000602			0	0	1	False	False	3315	34	17820	
GSE168137	http://gemma.msl.ubc.ca/ont/TGEMO_00172,http://www.ebi.ac.uk/efo/EFO_0022397	http://gemma.msl.ubc.ca/ont/TGEMO_00172,http://www.ebi.ac.uk/efo/EFO_0000606	http://gemma.msl.ubc.ca/ont/TGEMO_00172,http://www.ebi.ac.uk/efo/EFO_0000606	1	1	1	False	False	25608	505	17820	
GSE29632	http://www.ebi.ac.uk/efo/EFO_0000602			0	0	1	False	False	6328	34	17820	
GSE144032	http://www.ebi.ac.uk/efo/EFO_0000606	http://gemma.msl.ubc.ca/ont/TGEMO_00172,http://www.ebi.ac.uk/efo/EFO_0000606	http://gemma.msl.ubc.ca/ont/TGEMO_00172,http://www.ebi.ac.uk/efo/EFO_0000606	1	1	0	False	False	16637	315	17820	
GSE131162	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	3730	119	17820	
GSE69006	http://www.ebi.ac.uk/efo/EFO_0000599,http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022467	http://www.ebi.ac.uk/efo/EFO_0000599,http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022467	http://www.ebi.ac.uk/efo/EFO_0000599,http://www.ebi.ac.uk/efo/EFO_0000602,http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022467	4	0	0	True	True	4673	420	17820	
GSE12421	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0001340	http://www.ebi.ac.uk/efo/EFO_0001340,http://www.ebi.ac.uk/efo/EFO_0022397	0	2	1	False	False	5532	218	17820	
GSE6904	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	4043	130	17820	
GSE17794	http://www.ebi.ac.uk/efo/EFO_0001340	http://www.ebi.ac.uk/efo/EFO_0001340	http://www.ebi.ac.uk/efo/EFO_0001340	1	0	0	True	True	9174	131	17820	
GSE254970	http://gemma.msl.ubc.ca/ont/TGEMO_00039	http://gemma.msl.ubc.ca/ont/TGEMO_00173,http://www.ebi.ac.uk/efo/EFO_0001332	http://gemma.msl.ubc.ca/ont/TGEMO_00039,http://gemma.msl.ubc.ca/ont/TGEMO_00173	0	2	1	False	False	28214	317	17820	
GSE189118	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	12467	113	17820	
GSE79951	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0005181	0	1	1	False	False	7171	162	17820	
GSE205759	http://www.ebi.ac.uk/efo/EFO_0011030	http://www.ebi.ac.uk/efo/EFO_0007732	http://www.ebi.ac.uk/efo/EFO_0007732	0	1	1	False	False	6417	138	17820	
GSE163770	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	7026	107	17820	
GSE130705	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	10043	124	17820	
GSE210600	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	17836	179	17820	
GSE85576	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	8480	262	17820	
GSE25178	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1208	89	17820	
GSE267594	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	2032	89	17820	
GSE27888	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	2717	91	17820	
GSE240788	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6543	157	17820	
GSE10634	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	1	False	False	4287	140	17820	
GSE58368	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	7035	161	17820	
GSE44944	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	3623	126	17820	
GSE16496	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	14121	109	17820	
GSE62385	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	5302	111	17820	
GSE75878	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	7180	108	17820	
GSE95740	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	1	False	False	39437	112	17820	
GSE193409	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	http://www.ebi.ac.uk/efo/EFO_0005180	1	0	0	True	True	10228	163	17820	
GSE60905	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0005181	0	1	1	False	False	9254	90	17820	
GSE164610	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	8223	119	17820	
GSE197104	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	1581	90	17820	
GSE260701	http://www.ebi.ac.uk/efo/EFO_0022397			0	0	1	False	False	2363	34	17820	
GSE40155	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	2195	91	17820	
GSE11680	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	3389	141	17820	
GSE43566	http://www.ebi.ac.uk/efo/EFO_0022467	http://www.ebi.ac.uk/efo/EFO_0022467,http://www.ebi.ac.uk/efo/EFO_0022484	http://www.ebi.ac.uk/efo/EFO_0022467,http://www.ebi.ac.uk/efo/EFO_0022484	1	1	0	False	False	7274	321	17820	
GSE198205	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6388	116	17820	
GSE227002	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	1709	89	17820	
GSE17160	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	5280	118	17820	
GSE214051	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	20106	256	17820	
GSE58510	http://www.ebi.ac.uk/efo/EFO_0022397,http://www.ebi.ac.uk/efo/EFO_0022412	http://www.ebi.ac.uk/efo/EFO_0011017	http://www.ebi.ac.uk/efo/EFO_0030032	0	1	2	False	False	1550	89	17820	
GSE252779	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	2950	92	17820	
GSE29082	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000599,http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022397	1	1	0	False	False	3763	275	17820	
GSE168366	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	2512	90	17820	
GSE120333	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	9795	142	17820	
GSE76491	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	6184	111	17820	
GSE27563	http://www.ebi.ac.uk/efo/EFO_0007728	http://www.ebi.ac.uk/efo/EFO_0007728	http://www.ebi.ac.uk/efo/EFO_0007728	1	0	0	True	True	35339	171	17820	
GSE165287	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	34181	122	17820	
GSE8415	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	13563	124	17820	
GSE143419	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	27317	127	17820	
GSE63227	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	5787	113	17820	
GSE18478	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0005181	0	1	1	False	False	3299	126	17820	
GSE126789	http://www.ebi.ac.uk/efo/EFO_0000606,http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0005181,http://www.ebi.ac.uk/efo/EFO_0022483	http://www.ebi.ac.uk/efo/EFO_0007728,http://www.ebi.ac.uk/efo/EFO_0022397	1	1	1	False	False	20243	291	17820	
GSE179078	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	8370	113	17820	
GSE58720	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	2295	90	17820	
GSE56473	http://www.ebi.ac.uk/efo/EFO_0022397	http://gemma.msl.ubc.ca/ont/TGEMO_00207,http://www.ebi.ac.uk/efo/EFO_0000606	http://gemma.msl.ubc.ca/ont/TGEMO_00207	0	2	1	False	False	6346	282	17820	
GSE149770	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0022397	0	1	1	False	True	3284	90	17820	
GSE197868	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	http://www.ebi.ac.uk/efo/EFO_0000602	1	0	0	True	True	12761	190	17820	
GSE16362	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	4740	99	17820	
GSE152952	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	9114	129	17820	
GSE229634	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	0	1	1	False	False	9032	122	17820	
GSE136405	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0007732	http://www.ebi.ac.uk/efo/EFO_0007732	0	1	1	False	False	4062	92	17820	
GSE64823	http://www.ebi.ac.uk/efo/EFO_0000597	http://www.ebi.ac.uk/efo/EFO_0000599	http://www.ebi.ac.uk/efo/EFO_0000597	0	1	1	False	True	5162	146	17820	
GSE61499	http://www.ebi.ac.uk/efo/EFO_0000597,http://www.ebi.ac.uk/efo/EFO_0022397			0	0	2	False	False	1534	34	17820	
GSE35206	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	http://www.ebi.ac.uk/efo/EFO_0022397	1	0	0	True	True	2843	109	17820	
GSE150694	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	http://www.ebi.ac.uk/efo/EFO_0000606	1	0	0	True	True	5657	91	17820	
